district_code,district_name,state_name,state_code,n_households,total_weighted_pop,disruption_rate_pct,disruption_count,piped_water_coverage_pct,tube_well_coverage_pct,improved_source_coverage_pct,most_disrupted_source,most_disrupted_source_rate,mean_wvi_score,pct_high_vulnerability,mean_cci_score,pct_low_coping,mean_idi_score,pct_high_idi,mean_wealth_score,pct_urban,pct_poorest_quintile,pct_richest_quintile,pct_women_fetch_water,pct_children_fetch_water,mean_time_to_water_min,pct_has_electricity,pct_has_vehicle,pct_improved_sanitation,reliability_gap,expected_disruption_pct,district_typology
192.0,Mau,Unknown State,,954,901.3516050000001,8.826215936010898,85,16.85473839035323,80.50345236806893,99.35029504939972,Piped Water,0.24581265241734562,45.0896303485937,42.55765199161425,54.65771618019271,32.70440251572327,2.5650551684544896,0.3144654088050315,-102197.05832997878,26.880728969246135,23.79454926624738,11.740041928721174,2.861979815301932,1.0857958143869948,0.48748624239704985,93.19748312868428,47.84473945658531,60.14708832742357,-10.567049960910806,19.393265896921704,Low Coverage Low Disruption (Resilient)
320.0,Chirang,Assam,18.0,890,234.234309,6.4030444831205315,56,3.8896556353749183,80.86845680664142,92.22523076241576,Protected Spring,0.09699155871411197,54.9073381574036,68.42696629213482,45.912624153719754,53.146067415730336,1.3201839103766817,0.11235955056179776,-608539.931449026,7.318746375450916,42.47191011235955,0.7865168539325843,1.6563841636026089,0.11325497154219197,0.22018634767975004,97.80378287793869,28.439862752983807,47.18870112234498,-10.574005457921348,16.97704994104188,Low Coverage Low Disruption (Resilient)
62.0,Pithoragarh,Uttarakhand,5.0,802,227.804341,12.514782148071536,104,97.72198897649629,1.2620360908750197,99.09666295604086,Piped Water,0.1280651599414492,33.99878681867347,8.85286783042394,54.64385604609296,29.800498753117203,6.070792351582098,0.4987531172069825,150959.05387031668,13.658998710652318,7.855361596009976,12.219451371571072,18.425727453543125,0.7069066344086921,2.952290505298141,99.64962783566975,25.984303345650467,94.69017230009678,-10.622155406811654,23.13693755488319,High Coverage Low Disruption (Success)
283.0,Aizawl,Mizoram,15.0,791,204.995023,12.893308634132058,103,97.13787783033152,0.22281126308125054,98.00642233153143,Unprotected Well/Spring,1.0,21.66336633183555,2.6548672566371683,72.08894049078201,6.06826801517067,6.867628859457725,7.711757269279393,931212.2265788376,84.4716888565631,0.7585335018963337,44.75347661188369,0.6671064399451299,0.0,0.16107910580833956,99.44819392029825,60.8617693123213,99.8549608689768,-10.68320656617739,23.576515200309448,High Coverage Low Disruption (Success)
144.0,Mahamaya Nagar,Unknown State,,924,688.8202120000001,10.041566259963346,96,33.317758393535634,61.142664901941046,97.97717042019667,Protected Well/Spring,0.5440893439068103,41.76090506194698,29.87012987012987,55.65141808680138,30.519480519480517,3.275226630544923,1.7316017316017316,-22581.0197000288,20.44317189693615,21.21212121212121,14.393939393939394,13.36990906997369,4.235404462841168,2.1997808624117434,93.8746244281229,50.22716333997469,74.2196688037952,-10.764644197947128,20.806210457910474,Low Coverage Low Disruption (Resilient)
817.0,Nagaon,Assam,18.0,902,1375.3288260000002,7.305522439475139,68,6.5839933903922985,87.83735141460635,97.66849349815051,Protected Spring,1.0,48.12230164713141,46.11973392461197,47.310600590466976,51.99556541019955,1.5718727915326918,0.11086474501108648,-540785.7018949816,13.652665199064181,42.572062084257205,2.549889135254989,3.05250658652304,0.0,0.3580374065394598,94.14864601987189,27.878478059326294,62.481388505413314,-10.769911662758966,18.075434102234105,Low Coverage Low Disruption (Resilient)
190.0,Deoria,Unknown State,,939,1253.287022,9.95426153866293,93,6.520585433781026,90.57437810123594,99.53050754562112,Bottled Water,0.284124103574183,46.064786045409,37.38019169329074,57.58997798217493,25.34611288604899,2.1408734096027366,0.9584664536741214,-26442.795944944366,12.459486235707628,14.802981895633652,10.223642172523961,2.8633915751183774,0.6645966050704067,0.3239546950323403,94.37329368595346,54.71326327992567,34.20380180079771,-10.813910547647996,20.768172086310926,Low Coverage Low Disruption (Resilient)
307.0,Lakhimpur,Assam,18.0,884,505.072681,7.3932654456913705,66,10.29038452388598,62.76757324754215,82.12388802711743,Protected Spring,0.20197983635792446,50.72899597196784,52.03619909502263,50.001478670446076,39.81900452488688,1.8908778120984928,0.7918552036199095,-476510.5782092498,10.348550607907455,33.257918552036195,2.6018099547511313,2.706137455888255,0.0,0.508748882420746,97.12108681641405,39.91569245060792,57.22573995246438,-10.845051447685165,18.238316893376535,Low Coverage Low Disruption (Resilient)
819.0,Sonitpur,Assam,18.0,873,679.4737520000001,7.12982022593273,65,7.224260665774768,63.60091051758536,82.67554079116216,Other Source,1.0,49.53787888007647,55.784650630011456,48.26787167750292,50.85910652920962,1.5821317848345668,0.45819014891179843,-426079.68415595975,16.105327200336063,35.62428407789233,2.6345933562428407,1.8770258545616338,0.0,0.25443215649042467,89.21737229961458,31.389425032565494,52.82927720804732,-10.859891223276108,17.989711449208837,Low Coverage Low Disruption (Resilient)
553.0,Anantapur,Andhra Pradesh,28.0,557,1565.23972,9.456486064639352,54,54.24214860839336,10.982087012205389,82.58012644861836,Tube well/Borehole,0.17589126629296312,37.02790132976503,20.646319569120287,49.555941878792645,40.394973070017954,4.950967902220114,4.66786355475763,161833.14590407722,34.82958341997608,8.43806104129264,10.771992818671453,19.526989642199982,0.15944695040067092,3.322008267206508,99.79498954958798,45.28118453319087,71.98385656862835,-11.045218637825576,20.501704702464927,Low Coverage Low Disruption (Resilient)
