district_code,district_name,state_name,disruption_rate_pct,piped_water_coverage_pct,reliability_gap,mean_wvi_score,mean_cci_score,mean_idi_score,district_typology,n_households,total_weighted_pop
506.0,Bhandara,Maharashtra,20.46898216623086,63.33983764385689,-0.17819713427921613,47.2242911884687,56.61741685411575,4.578631064755514,High Coverage High Disruption (Reliability Gap),847,638.0389309999999
372.0,Sambalpur,Odisha,17.322073084696317,40.57872446344579,-0.3286937366996021,46.46563184706171,45.89659768688443,3.00124944363152,Low Coverage High Disruption (Traditional Vulnerability),844,543.634769
86.0,Gurgaon,Haryana,25.597297921785607,75.0630604007274,-0.33446033300543476,18.069193659718945,72.20020526729489,5.695138477679861,High Coverage High Disruption (Reliability Gap),774,748.309945
263.0,Zunheboto,Nagaland,17.426131430251488,89.66614830482929,-0.3552446560712852,46.82336902158016,45.98189362265864,5.877041322686594,High Coverage High Disruption (Reliability Gap),771,39.842181999999994
365.0,Khunti,Jharkhand,14.122247304971069,29.90041603065603,-0.3867606868052995,58.23732141059956,40.16698291116598,2.4691933690490915,Low Coverage Low Disruption (Resilient),604,168.91423500000002
544.0,Visakhapatnam,Andhra Pradesh,20.990738992820823,78.1074394270727,-0.4017607001483867,31.25079513321927,54.36262805685193,5.47053829070178,High Coverage High Disruption (Reliability Gap),677,2122.9254680000004
508.0,Gadchiroli,Maharashtra,17.838804113282233,49.01470885374709,-0.463159489832794,54.16125442753234,49.80481681756012,3.646862987012009,Low Coverage High Disruption (Traditional Vulnerability),795,509.88147200000003
19.0,Udhampur,Jammu & Kashmir,24.820902114408433,83.87221644455505,-0.5672230289527214,29.95488652367276,66.02209570441754,5.427464569498282,High Coverage High Disruption (Reliability Gap),665,172.68503700000002
464.0,Jhabua,Madhya Pradesh,13.068631569472847,50.994262111876075,-0.5741076862544823,65.83501835051119,39.406401861937525,3.4000736967805376,Low Coverage Low Disruption (Resilient),825,434.80596799999995
627.0,Thoothukkudi,Tamil Nadu,22.081587956382986,87.71839599544141,-0.7238368680707232,29.35521892027652,60.81118891561341,6.3159571917465955,High Coverage High Disruption (Reliability Gap),813,1223.516024
22.0,Samba,Jammu & Kashmir,27.65650858199798,71.17995280007385,-0.7264784144708898,28.147186771097836,73.06773575776307,4.601703311016826,High Coverage High Disruption (Reliability Gap),855,140.672254
100.0,Hanumangarh,Unknown State,23.50775276760705,82.96314014382563,-0.7493459410096044,34.087985938527396,65.00404680350273,5.7864967135929435,High Coverage High Disruption (Reliability Gap),970,878.236308
899.0,Nagarkurnool,Telangana,19.914855144713574,72.64153947893564,-0.7904925250135797,43.32476697311167,49.1387636512989,5.067271916947237,High Coverage High Disruption (Reliability Gap),706,376.887833
103.0,Jhunjhunun,Unknown State,23.796526717728657,76.54261773503049,-0.8350207990078395,33.13012463756006,65.3961182515292,5.450994198811614,High Coverage High Disruption (Reliability Gap),912,975.9970930000001
351.0,Godda,Jharkhand,14.385036630022427,18.869745020695003,-0.8666106242889207,58.28902425666215,37.72877335046258,1.845214857637101,Low Coverage Low Disruption (Resilient),772,567.35428
272.0,Senapati,Manipur,18.47215126825204,41.92318045425744,-0.9295413570910007,47.40352396934668,48.366520708957786,2.998250045982435,Low Coverage High Disruption (Traditional Vulnerability),670,46.92009
210.0,Kishanganj,Bihar,13.528074455176082,14.065556083794096,-0.9323934017371478,62.31441791665252,42.79036216137458,2.0835635123560503,Low Coverage Low Disruption (Resilient),928,916.1075910000001
594.0,Thrissur,Kerala,24.1039048381457,31.0295292299269,-0.944781962451092,22.45700960264994,72.83430315382627,3.7906809598516933,Low Coverage High Disruption (Traditional Vulnerability),834,1879.6402119999998
914.0,Gomati,Tripura,17.477707165852813,53.93966636355122,-0.9743050123524988,44.77333674757592,48.218733115941816,4.041769364083585,Low Coverage High Disruption (Traditional Vulnerability),805,224.131327
355.0,Bokaro,Jharkhand,18.126677686909307,37.52163649231426,-1.0009511543990932,37.58232563345396,52.74183691804285,3.4859725297723134,Low Coverage High Disruption (Traditional Vulnerability),862,931.654018
208.0,Supaul,Bihar,12.57041191402857,0.6778542961576438,-1.0379843362525722,66.34794834821726,41.915137956244415,1.294488560892786,Low Coverage Low Disruption (Resilient),940,1157.3636170000002
467.0,Burhanpur,Madhya Pradesh,18.128944608768744,89.70693619868081,-1.1644267515323214,44.09687053253478,55.18960188978054,5.927210125703614,High Coverage High Disruption (Reliability Gap),910,358.44904599999995
614.0,Tiruchirappalli,Tamil Nadu,20.30135359843635,91.00394543737589,-1.215621854598787,31.858184541876554,56.53760721161268,6.265795144608062,High Coverage High Disruption (Reliability Gap),831,1770.87084
171.0,Chitrakoot,Unknown State,15.746546146542778,25.19761772549773,-1.2338048027478035,51.85916461836929,44.95715794838188,2.289720619621241,Low Coverage Low Disruption (Resilient),938,438.647519
104.0,Alwar,Unknown State,21.715694318762157,58.9168624694303,-1.243573781490877,37.8107242484463,62.36561561104486,4.248529863873657,High Coverage High Disruption (Reliability Gap),887,1577.938232
531.0,Sangli,Maharashtra,21.898429204116912,79.33271604194007,-1.2593406415696116,36.24979309159238,64.45663786976026,5.343734757300921,High Coverage High Disruption (Reliability Gap),805,1383.004325
291.0,Dhalai,Tripura,15.638409041314832,52.187268859596294,-1.260796413782158,50.787704226104374,43.649335388847135,3.7976682635399555,Low Coverage Low Disruption (Resilient),702,170.81338599999998
108.0,Sawai Madhopur,Unknown State,19.019867406739948,66.11620598528293,-1.4620097954811584,42.06627087671018,54.020876374480125,4.516424815301763,High Coverage High Disruption (Reliability Gap),817,575.6577669999999
394.0,Nuapada,Odisha,14.16013879024072,22.073705808754006,-1.4745650069242906,56.95495685423094,35.46117354484498,1.4993045189836067,Low Coverage Low Disruption (Resilient),858,335.727352
857.0,Kheda,Gujarat,19.07142536467393,74.88923261232675,-1.5504798142394236,42.88190611541069,57.714471833478186,5.198272334907341,High Coverage High Disruption (Reliability Gap),866,1027.5185900000001
238.0,Jamui,Bihar,13.138512720184787,9.894678979033378,-1.6173458509310006,61.89129675886814,43.297683786011504,1.9866428892728178,Low Coverage Low Disruption (Resilient),912,751.443722
180.0,Bahraich,Unknown State,14.082732821097535,4.052189438844237,-1.7984215794879255,56.05423213573689,43.52815695425964,1.808709303861911,Low Coverage Low Disruption (Resilient),951,1642.664836
889.0,Jogulamba Gadwal,Telangana,19.753917024533205,85.2419094989374,-1.8303784926534448,42.642323934521976,52.53747443539991,5.432389014219942,High Coverage High Disruption (Reliability Gap),766,278.526785
870.0,Thane,Maharashtra,21.48355950378644,95.17448031850529,-1.836982390784062,19.908718109604738,68.60959166783628,6.676623128522783,High Coverage High Disruption (Reliability Gap),727,4879.885951
373.0,Debagarh,Odisha,14.43695474531728,25.22054141930813,-1.8418594459301403,54.27121070605804,39.206255353136584,1.8288602370283502,Low Coverage Low Disruption (Resilient),766,149.044112
23.0,Chamba,Himachal Pradesh,21.738351243496233,92.32835913260867,-1.8763688737574071,36.46924859435301,57.48695164771223,5.761822171794182,High Coverage High Disruption (Reliability Gap),724,208.839716
610.0,Erode,Tamil Nadu,20.521261775833402,91.76514820502804,-1.8823589103840455,34.630359218254775,57.82917672855812,6.159180933015101,High Coverage High Disruption (Reliability Gap),857,1973.310547
490.0,Navsari,Gujarat,18.927180460917455,47.62110583771482,-1.8887981929245612,45.041913254268124,60.02766294714807,4.241490113512105,Low Coverage High Disruption (Traditional Vulnerability),790,632.143949
884.0,Bhadradri Kothagudem,Telangana,19.184840102764138,75.80011169655062,-1.8983544519806017,38.86240184588436,54.3061821051163,5.176463266234937,High Coverage High Disruption (Reliability Gap),771,560.815886
368.0,Pashchimi Singhbhum,Jharkhand,11.209572137803976,43.73755368739566,-1.899003397957797,58.21819738006214,33.46187320461924,3.047996880736004,Low Coverage Low Disruption (Resilient),799,591.306155
411.0,Mahasamund,Chhattisgarh,16.422754937224525,55.98859345306788,-1.9373481344844663,49.23822933448094,46.83315649187985,3.9025622488781675,Low Coverage Low Disruption (Resilient),905,579.283813
353.0,Pakur,Jharkhand,11.499818866777666,20.695304153797387,-1.9978606542570851,60.28363478570084,29.98578308486525,1.5924343238616514,Low Coverage Low Disruption (Resilient),796,421.95462
317.0,Karimganj,Assam,15.159294422051154,7.127651435470986,-2.071038773398513,52.588183940935906,44.05908728754146,1.4303570557068117,Low Coverage Low Disruption (Resilient),755,527.680153
360.0,Hazaribagh,Jharkhand,16.54190758683619,19.12196951830652,-2.167488717322218,49.33155576287752,51.19652843833383,2.16313446552367,Low Coverage Low Disruption (Resilient),810,696.9564870000002
363.0,Jamtara,Jharkhand,13.04572371171799,21.001974741133754,-2.1741141077897943,55.79981983482694,37.84193665837604,1.748571667340717,Low Coverage Low Disruption (Resilient),880,374.18069
460.0,Shahdol,Madhya Pradesh,12.864004803076856,30.123020384271914,-2.174818863993716,59.24075951157956,44.957714015853625,2.683340080516184,Low Coverage Low Disruption (Resilient),747,578.342609
837.0,Central,NCT of Delhi,22.272141351159593,85.13327123496586,-2.221845600688276,12.460410044635662,68.85480955402369,6.675043123872423,High Coverage High Disruption (Reliability Gap),778,756.869065
827.0,Bilaspur,Chhattisgarh,17.249214077306874,63.037388105218476,-2.239542087159414,40.59599200568515,52.59585912721473,4.60765837740756,High Coverage High Disruption (Reliability Gap),835,1083.159651
349.0,Giridih,Jharkhand,15.501322569101768,15.900565021371438,-2.262681412447,52.25742859853085,48.601244723189815,1.9281847907944687,Low Coverage Low Disruption (Resilient),806,889.01593
231.0,Bhojpur,Bihar,15.649484868600142,15.268276545546481,-2.266540285226844,50.88393194836118,52.5431714274629,2.7194421238556457,Low Coverage Low Disruption (Resilient),972,1365.0929649999998
322.0,Kamrup Metropolitan,Assam,18.71597034401928,48.59684948045781,-2.283802477868054,23.350642836117057,60.873334277078506,4.62867874973055,Low Coverage High Disruption (Traditional Vulnerability),840,716.487922
607.0,Viluppuram,Tamil Nadu,19.069379523603324,92.64378445884691,-2.324330308558576,40.155090966107174,55.35618055977537,6.145304195253019,High Coverage High Disruption (Reliability Gap),827,1942.76125
454.0,Mandla,Madhya Pradesh,12.707941799246841,41.57139104020381,-2.337298323970975,60.42376941260566,41.371103088983695,2.9140527351100274,Low Coverage Low Disruption (Resilient),774,454.41020199999997
842.0,North West,NCT of Delhi,23.348788507579986,95.62482624681049,-2.362435178464562,9.615354420356157,72.65669091539539,6.853207721278526,High Coverage High Disruption (Reliability Gap),834,1165.9642079999999
126.0,Chittaurgarh,Unknown State,18.817580797826462,68.56783516299856,-2.445469777448313,41.59256584597941,55.92880245274123,4.453582524979856,High Coverage High Disruption (Reliability Gap),946,808.609128
131.0,Pratapgarh,Unknown State,14.033927512109406,41.48668004999225,-2.483484703001336,54.975952399489614,43.266660619380616,2.8466323808703926,Low Coverage Low Disruption (Resilient),857,414.321037
389.0,Gajapati,Odisha,14.5464682137031,58.6365317696883,-2.532446370163129,49.36158620428068,40.87581991031931,4.006806294100977,High Coverage Low Disruption (Success),612,220.90964300000002
3.0,Leh(Ladakh),Ladakh,20.538238489970446,75.38990791128636,-2.5455991743816817,34.91707323793881,61.281078659355174,5.090030650746907,High Coverage High Disruption (Reliability Gap),824,42.93892099999999
369.0,Saraikela-Kharsawan,Jharkhand,14.164143374602272,31.788994235500112,-2.588238301497011,49.247426719372704,45.23608518932489,2.760187223370816,Low Coverage Low Disruption (Resilient),829,473.162296
466.0,Khandwa (East Nimar),Madhya Pradesh,16.403728456207237,61.032086108484506,-2.5957454065668806,49.37846428566457,54.63286651539554,4.35630189066569,High Coverage Low Disruption (Success),437,550.560845
453.0,Dindori,Madhya Pradesh,9.878606902790276,20.290897005379442,-2.631237926446939,68.45107333626622,34.126039142294786,1.4491902686873601,Low Coverage Low Disruption (Resilient),644,291.630503
33.0,Shimla,Himachal Pradesh,22.570503038733705,97.86278745650938,-2.6379824071330127,23.733382555773247,64.11026624520318,6.292436611447415,High Coverage High Disruption (Reliability Gap),834,496.9129079999999
225.0,Banka,Bihar,12.800734970641404,15.274473441239284,-2.6576087788902942,61.70256875354933,43.12205517596552,2.067018804118456,Low Coverage Low Disruption (Resilient),936,927.816108
89.0,Palwal,Haryana,22.2831923055465,69.67709999396739,-2.699236998763432,31.629965349348694,67.42688532142445,5.0499441830130145,High Coverage High Disruption (Reliability Gap),841,423.36574
420.0,Bhind,Madhya Pradesh,17.0184170254351,62.684933529911156,-2.7374209986517997,45.47570938336229,55.92698003477343,4.454631328630766,High Coverage Low Disruption (Success),865,701.987628
232.0,Buxar,Bihar,14.935933613165178,15.3475428096531,-2.807169635065028,54.20551337050492,50.87236279009952,2.5315103609951324,Low Coverage Low Disruption (Resilient),972,748.1288139999999
397.0,Nabarangapur,Odisha,10.813153319061271,19.266883915893303,-2.896172376352599,60.89982474175032,33.498334830165724,1.378125683145525,Low Coverage Low Disruption (Resilient),898,664.829064
507.0,Gondiya,Maharashtra,17.11330289728414,53.93829376261442,-2.909165146175688,48.49352649092255,55.81083965068541,3.9566404845423837,Low Coverage Low Disruption (Resilient),871,685.090451
226.0,Munger,Bihar,14.984161249530944,15.178620374890652,-2.9350669583524063,48.50526651183152,51.062402815203605,2.7544148602032954,Low Coverage Low Disruption (Resilient),932,736.2657820000001
585.0,North Goa,Goa,23.30920365247995,90.63311943399606,-2.9374852979846047,24.07115317823812,77.64191102677414,6.335020753084719,High Coverage High Disruption (Reliability Gap),922,569.271516
623.0,Madurai,Tamil Nadu,20.028983780675123,83.08250989066435,-2.9412589578905504,25.426328165236615,61.46024345963607,6.384773665601939,High Coverage High Disruption (Reliability Gap),817,1981.056255
388.0,Ganjam,Odisha,17.734710637816526,69.02095181408465,-2.9538937598765855,40.72022719274574,51.91486130939511,4.601521365911725,High Coverage High Disruption (Reliability Gap),768,1578.73394
105.0,Bharatpur,Unknown State,17.4759991429507,50.91881819428169,-2.9710853763439076,42.857287301451386,53.61640489835863,3.9524525387108813,Low Coverage High Disruption (Traditional Vulnerability),761,868.076084
462.0,Sidhi,Madhya Pradesh,11.40091092320268,22.865597092370177,-3.011004779022576,62.86537323220565,39.7865616200889,2.0397524193194365,Low Coverage Low Disruption (Resilient),899,565.253798
422.0,Datia,Madhya Pradesh,15.96456235256456,57.780583550084906,-3.0740618687965693,47.542433875632874,53.24385924484347,4.204699973729554,High Coverage Low Disruption (Success),871,383.388994
4.0,Kargil,Ladakh,15.74873668863625,65.60582260598574,-3.1193246215440738,48.58959167241233,47.33335583883453,4.422758058619075,High Coverage Low Disruption (Success),767,38.105412
235.0,Aurangabad,Bihar,13.687368466386804,8.109458749636138,-3.24808146127652,57.353352734183254,49.412377478942396,2.1035541838696195,Low Coverage Low Disruption (Resilient),968,1040.2284
858.0,Mahisagar,Gujarat,15.400233089983562,45.71663305448442,-3.299515833471169,51.9150308487567,52.419083138020106,3.302295305460752,Low Coverage Low Disruption (Resilient),843,453.62223800000004
597.0,Kottayam,Kerala,23.800713551132805,39.456644017605356,-3.314553405980625,25.851126887931382,73.5072535364827,3.801855299743614,Low Coverage High Disruption (Traditional Vulnerability),823,1194.6403849999997
5.0,Punch,Jammu & Kashmir,21.588371743948468,85.96978572564042,-3.3430039129684985,32.99023576983392,62.365046375944736,5.354621887527218,High Coverage High Disruption (Reliability Gap),614,148.92523799999998
852.0,Chhota Udaipur,Gujarat,12.703489064439886,44.19798750784375,-3.3757220552472234,60.45083112986531,46.02244002285564,3.215537570768201,Low Coverage Low Disruption (Resilient),854,442.378072
572.0,Bangalore,Karnataka,21.31788822333192,88.7700660677879,-3.4715724312566287,14.191579989025435,74.17329010543399,6.790771589417506,High Coverage High Disruption (Reliability Gap),726,4663.4859400000005
399.0,Malkangiri,Odisha,10.271258570371279,22.02990366476797,-3.516006358948415,60.93597258010217,34.55338200140324,1.5520390446772103,Low Coverage Low Disruption (Resilient),857,307.79632100000003
903.0,Peddapalli,Telangana,18.318590784395052,77.33413025260357,-3.5975477660424424,33.77482717839052,56.267756080049324,5.389812962665972,High Coverage High Disruption (Reliability Gap),761,437.09990000000005
181.0,Shrawasti,Unknown State,12.711486088004417,4.357302923109228,-3.602733390574169,56.31928178602821,44.93710067999938,1.8362923416959915,Low Coverage Low Disruption (Resilient),969,538.5199379999999
340.0,Puruliya,West Bengal,11.258321346323543,23.613681192736554,-3.633092034057695,51.79201771844606,34.98887241001989,1.8470756676577833,Low Coverage Low Disruption (Resilient),817,1387.688308
20.0,Reasi,Jammu & Kashmir,19.225996488299902,75.37675899292337,-3.6818186576704974,35.40304742068126,55.182833819645026,4.828946184210877,High Coverage High Disruption (Reliability Gap),724,112.27781099999999
109.0,Dausa,Unknown State,17.097478412477567,49.147401352332935,-3.6878537693931968,45.481128686419815,56.68352673108102,3.593398216628746,Low Coverage Low Disruption (Resilient),961,718.97088
203.0,Pashchim Champaran,Bihar,10.65534733072272,2.9344616683933853,-3.734137231927029,61.92215872167036,44.462310620321084,1.812214133171171,Low Coverage Low Disruption (Resilient),930,1968.0234580000001
120.0,Tonk,Unknown State,16.185981879278525,74.23141441320405,-3.788393478805432,43.01285111558746,52.80400997198771,4.874163013559646,High Coverage Low Disruption (Success),861,599.394567
107.0,Karauli,Unknown State,15.30051243343327,46.629241729650026,-3.841134942378069,47.062307371579706,51.63628633658788,3.5764508413237883,Low Coverage Low Disruption (Resilient),890,630.3454830000001
207.0,Madhubani,Bihar,10.997467518961413,2.0625760342142914,-3.8990168190681,63.988011697347766,43.43410689248936,1.3413810010900638,Low Coverage Low Disruption (Resilient),916,2287.601728
347.0,Chatra,Jharkhand,11.164602104219755,10.66762355189902,-3.9489812122024315,58.86249387813771,39.50385949150659,1.4313458596247655,Low Coverage Low Disruption (Resilient),821,419.21990200000005
845.0,South East,NCT of Delhi,21.73126947313264,76.44354005271113,-3.9513289841515054,9.42597900794071,72.2063744213003,6.514092427558417,High Coverage High Disruption (Reliability Gap),811,728.94666
240.0,Arwal,Bihar,11.989499485917522,15.024598997424338,-3.9941467759299574,59.02529818060487,46.76912902908618,2.4654973595216805,Low Coverage Low Disruption (Resilient),964,338.766652
604.0,Kancheepuram,Tamil Nadu,18.987977001906135,66.38071423334173,-4.002775319500106,26.139435639470957,63.55438268361009,5.773738580771024,High Coverage High Disruption (Reliability Gap),687,2120.3312020000003
393.0,Balangir,Odisha,13.679307694551781,38.35000962714059,-4.023572762457533,49.87234680724905,42.29762102124909,2.692422035808719,Low Coverage Low Disruption (Resilient),847,942.6475
228.0,Sheikhpura,Bihar,12.39521937385086,37.28733706272536,-4.045533425443178,54.230260809108884,44.76511755569231,3.3640603740833104,Low Coverage Low Disruption (Resilient),947,283.172697
419.0,Morena,Madhya Pradesh,15.163176444045787,62.58073640415468,-4.121685508570868,45.25399062069779,54.587167393289626,4.43879535050923,High Coverage Low Disruption (Success),903,795.5867389999999
230.0,Patna,Bihar,14.920768732872903,30.96847934628204,-4.162478959732953,42.40103216639285,57.03486862995703,3.5019499947333,Low Coverage Low Disruption (Resilient),883,2701.9001179999996
826.0,Bemetara,Chhattisgarh,15.496954244248926,53.80441916756828,-4.192012653281598,46.88157134675994,50.18172937239839,3.811187732352635,Low Coverage Low Disruption (Resilient),910,476.10876199999996
29.0,Una,Himachal Pradesh,23.786334362252674,90.23653681397208,-4.22972571988474,27.625351910996375,73.73234924083486,5.6589150770685075,High Coverage High Disruption (Reliability Gap),816,260.247481
361.0,Ramgarh,Jharkhand,14.151261098901093,41.408833663097774,-4.2886521727364855,39.68236194509734,51.607131894381226,3.8537573033734493,Low Coverage Low Disruption (Resilient),797,378.07391600000005
932.0,Purba Barddhaman,West Bengal,13.108295780516158,42.31467499386469,-4.319752943327856,48.07447383357142,41.553419940690304,3.138514842418923,Low Coverage Low Disruption (Resilient),902,2659.517071
378.0,Bhadrak,Odisha,13.793357807702943,14.851338183328167,-4.320099158528322,48.73574199196045,48.48124325080288,1.5369111859141422,Low Coverage Low Disruption (Resilient),843,752.451386
318.0,Hailakandi,Assam,12.731967650216887,10.334239136540448,-4.348209209466525,53.70943846119974,45.301712361538954,1.5274603670252291,Low Coverage Low Disruption (Resilient),568,241.668019
425.0,Chhatarpur,Madhya Pradesh,11.904483420677918,27.290066930238975,-4.397055675927058,52.936558378388234,44.69433180435351,2.4732075086880236,Low Coverage Low Disruption (Resilient),793,799.849079
382.0,Jajapur,Odisha,14.664767041737223,14.312968574343381,-4.524084701361202,49.01066217321352,50.503533081924935,1.4972729220874728,Low Coverage Low Disruption (Resilient),845,940.1519069999999
619.0,Thiruvarur,Tamil Nadu,17.17933334288041,89.46010363702047,-4.528665155907593,39.11898363322568,56.74758831859112,6.016168404237785,High Coverage High Disruption (Reliability Gap),858,748.5014490000001
83.0,Jhajjar,Haryana,23.21919334445168,68.49337281284465,-4.593824194967457,25.705713760633543,71.54452496008584,4.970716246300315,High Coverage High Disruption (Reliability Gap),715,411.30195000000003
32.0,Sirmaur,Himachal Pradesh,21.437760871618874,87.70424009469285,-4.6043208135556135,30.521186818147367,66.0489542492467,5.51841370926073,High Coverage High Disruption (Reliability Gap),826,227.08200399999998
221.0,Samastipur,Bihar,10.481256066275977,15.75814575231529,-4.618936787422635,63.21079628504859,43.90396190520539,2.2057053222599343,Low Coverage Low Disruption (Resilient),892,2089.109126
233.0,Kaimur (Bhabua),Bihar,11.320512223296198,11.379441686135193,-4.697672671033054,59.84818880011168,45.33673570983589,2.233811248731893,Low Coverage Low Disruption (Resilient),949,693.2372710000001
58.0,Rudraprayag,Uttarakhand,18.59943802450339,98.59993854167675,-4.719220134985598,34.64302679250795,54.09879878544951,6.044704925548859,High Coverage High Disruption (Reliability Gap),846,114.16191699999999
395.0,Kalahandi,Odisha,10.972894434915666,24.91517801922227,-4.725475648280689,54.77193307431382,36.791303681693215,1.739962748395846,Low Coverage Low Disruption (Resilient),892,651.315844
46.0,Bathinda,Punjab,21.627065400572004,83.34018419726974,-4.748901173067111,27.065710656089944,72.63875570717256,5.791401240590522,High Coverage High Disruption (Reliability Gap),785,685.2979970000001
69.0,Panchkula,Haryana,23.289493583451893,97.14039523325646,-4.7735997342425165,18.164991383103747,76.86203864217026,6.663059112006092,High Coverage High Disruption (Reliability Gap),666,259.286531
206.0,Sitamarhi,Bihar,9.903031764537834,1.186638031980917,-4.7891384871593345,64.13933524227775,42.438556640182085,1.4003941803895148,Low Coverage Low Disruption (Resilient),905,1972.094048
344.0,Paschim Medinipur,West Bengal,11.528253098893536,48.31017452990188,-4.795360674646702,48.53030395796118,38.09361980491548,3.4233532346234252,Low Coverage Low Disruption (Resilient),865,3346.677009
603.0,Chennai,Tamil Nadu,19.70734438115614,45.93174967639875,-4.84240112094459,13.23263335654346,70.05092714158802,5.745540873515141,Low Coverage High Disruption (Traditional Vulnerability),602,2417.7864849999996
846.0,South West,NCT of Delhi,22.069230635038142,90.20443224803557,-4.898603310308552,9.489886786294509,75.30904193254239,6.646476944836158,High Coverage High Disruption (Reliability Gap),874,714.4150269999999
125.0,Banswara,Unknown State,11.808953076523904,31.818466662487506,-4.899501893766493,55.49081761087468,45.35528662814543,2.462431424901184,Low Coverage Low Disruption (Resilient),927,922.4975770000001
392.0,Subarnapur,Odisha,13.410837153369743,22.165897354673216,-4.960248307610934,49.95612733707246,44.176634193750075,1.6353443452336702,Low Coverage Low Disruption (Resilient),858,340.137901
381.0,Cuttack,Odisha,15.946896207842753,43.38736107332357,-4.961613137209342,37.72405267130355,54.93464870598352,3.4128109283715755,Low Coverage Low Disruption (Resilient),818,1388.185156
489.0,The Dangs,Gujarat,9.90970538908006,41.6851563251872,-4.992464389105775,62.243713989408434,44.04589032119027,3.0466273891451534,Low Coverage Low Disruption (Resilient),777,100.98753299999998
400.0,Koriya,Chhattisgarh,12.245412088354142,41.016171226223776,-5.042758332827999,47.691025673114936,49.4497825749218,3.3567225632525295,Low Coverage Low Disruption (Resilient),805,321.80033399999996
78.0,Fatehabad,Haryana,20.792584880252413,86.88165208089912,-5.044865112808523,31.858003432160658,67.82749150161551,5.517126137591714,High Coverage High Disruption (Reliability Gap),743,442.61629099999993
528.0,Ratnagiri,Maharashtra,16.246094181848683,83.52889960711634,-5.1419592532125655,42.811526229250056,56.767459676549194,5.383776583988,High Coverage Low Disruption (Success),765,914.509422
164.0,Kanpur Nagar,Unknown State,16.40857500074867,45.12171725120046,-5.213522902223055,28.69608836235301,61.89080223595485,4.281638439406763,Low Coverage Low Disruption (Resilient),968,2051.273197
34.0,Kinnaur,Himachal Pradesh,17.78285246500233,96.80185707269938,-5.341750281647052,40.97799255222595,56.85119790950648,5.867433886592762,High Coverage High Disruption (Reliability Gap),832,45.505596
356.0,Lohardaga,Jharkhand,11.271794155645114,50.050926534846006,-5.354495856352578,52.4619460120032,42.69045377383771,3.531051938444387,Low Coverage Low Disruption (Resilient),810,181.841353
843.0,Shahdara,NCT of Delhi,19.64520868244602,94.83633373407518,-5.3583779504470215,11.476584991499001,71.41017408354391,6.87675386210684,High Coverage High Disruption (Reliability Gap),871,620.7612449999999
325.0,Darrang,Assam,12.816783749031849,2.191853566988637,-5.358417858691116,49.30431336462576,46.12006930619287,1.2482577434693187,Low Coverage Low Disruption (Resilient),913,472.13856599999997
629.0,Kanniyakumari,Tamil Nadu,17.48586412689397,68.54346706333466,-5.442126148471786,22.553689972371533,67.00691069107883,5.523478160393447,High Coverage High Disruption (Reliability Gap),777,1002.808061
147.0,Firozabad,Unknown State,15.811995353366177,46.88400423333695,-5.442714408790868,37.407405735042055,57.61281252229763,3.882218947872111,Low Coverage Low Disruption (Resilient),926,1110.3495990000001
224.0,Bhagalpur,Bihar,11.016459532383289,20.73799007364481,-5.463901521667053,53.18201837564871,46.90713663168652,2.71972124266236,Low Coverage Low Disruption (Resilient),925,1677.5456530000001
841.0,North East,NCT of Delhi,20.271134822501036,81.59524380186791,-5.5448998552357445,10.04102808582371,73.77340990895654,6.526998354317436,High Coverage High Disruption (Reliability Gap),827,711.2696119999999
830.0,Gariyaband,Chhattisgarh,12.174700351227703,43.452585823680714,-5.556392738249212,52.12411770948693,45.443312140230454,3.128165943282592,Low Coverage Low Disruption (Resilient),902,347.973977
829.0,Durg,Chhattisgarh,17.854179455017622,77.01336756348235,-5.56359329266315,25.647304052656672,65.38189998146709,5.732533708200448,High Coverage High Disruption (Reliability Gap),898,918.588269
229.0,Nalanda,Bihar,11.747570229828387,45.788042723763354,-5.624463645063461,52.54802911049224,47.538951757108066,3.9099682479347933,Low Coverage Low Disruption (Resilient),949,1347.1750490000002
589.0,Kannur,Kerala,18.782465047831497,9.811527550532775,-5.652104825859091,25.530581983508164,72.31248679105909,2.740223836125988,Low Coverage High Disruption (Traditional Vulnerability),895,1405.239921
56.0,Uttarkashi,Uttarakhand,17.12814911457565,98.45669779062295,-5.658846477715457,37.48961433567951,55.88096761589175,6.051584975647306,High Coverage High Disruption (Reliability Gap),879,137.11131799999998
12.0,Pulwama,Jammu & Kashmir,21.051262089285444,85.19358382011741,-5.689582755132726,28.348206242737035,64.92208695949428,5.371622264572938,High Coverage High Disruption (Reliability Gap),875,185.535883
354.0,Dhanbad,Jharkhand,12.958979822385949,47.416034095872625,-5.760017677998121,35.476353050587605,52.475079449133574,4.315562513104653,Low Coverage Low Disruption (Resilient),854,1235.0862659999998
371.0,Jharsuguda,Odisha,12.558029290720452,29.903944681169254,-5.81438981550804,42.988532351056705,49.26402837917296,2.5180479712200956,Low Coverage Low Disruption (Resilient),800,307.073157
377.0,Baleshwar,Odisha,13.100245454791098,28.894993411458103,-5.816325559966733,47.42459042957949,50.172952517180335,2.404442639459996,Low Coverage Low Disruption (Resilient),879,1287.789489
380.0,Jagatsinghapur,Odisha,15.12518197013047,24.351087610777412,-5.831948370966469,42.716255575932834,54.76633539568395,2.217621140181086,Low Coverage Low Disruption (Resilient),881,609.215368
